移动电影②,#genre#
地心引力,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230803/278010405/index.m3u8
雷神2：黑暗世界-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230802/278004345/index.m3u8
魔境仙踪-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230721/277964155/index.m3u8
飞机总动员-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230714/277934595/index.m3u8
游走的小鱼,http://hwottcdn1.ln.chinamobile.com/34/16/20230711/277920114/index.m3u8
独家纪录片-《宫锁沉香:清宫灰姑娘》,http://hwottcdn1.ln.chinamobile.com/11/16/20230609/277814119/index.m3u8
忠烈杨家将,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230606/277802296/index.m3u8
惊天危机,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230524/277744512/index.m3u8
周恩来的四个昼夜,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230517/277709434/index.m3u8
时空恋旅人-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230509/277664239/index.m3u8
电梯惊魂,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230506/277651463/index.m3u8
杀戒,http://hwottcdn1.ln.chinamobile.com/88888892/16/20230418/277589805/index.m3u8
他和她的孤独情事：他,http://hwottcdn1.ln.chinamobile.com/34/16/20250227/280965746/index.m3u8
他和她的孤独情事：她,http://hwottcdn1.ln.chinamobile.com/34/16/20250227/280965752/index.m3u8
韩赛尔与格蕾特：女巫猎人,http://hwottcdn1.ln.chinamobile.com/36/16/20240919/280084042/index.m3u8
笔仙2,http://hwottcdn1.ln.chinamobile.com/88888891/16/20230324/277466627/index.m3u8
渔湾村的故事,http://hwottcdn1.ln.chinamobile.com/11/16/20230321/277442083/index.m3u8
速度与激情6,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277215103/index.m3u8
超人：钢铁之躯-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277214977/index.m3u8
生化危机5：惩罚,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277211045/index.m3u8
生化危机5：惩罚-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277214899/index.m3u8
极乐空间-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277211030/index.m3u8
巨人捕手杰克,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277212111/index.m3u8
菲利普船长,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221226/277210532/index.m3u8
姚喆游击大青山,http://hwottcdn1.ln.chinamobile.com/88888891/16/20221124/277128666/index.m3u8
42号传奇,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221116/277104509/index.m3u8
匪帮传奇,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277082622/index.m3u8
重返地球-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277084588/index.m3u8
酒肉朋友,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277082409/index.m3u8
爱在招生部,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277082406/index.m3u8
遗落战境,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277080635/index.m3u8
蓝精灵2-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277082259/index.m3u8
神奇宝贝超梦觉醒-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277080182/index.m3u8
虎胆龙威5,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221110/277081896/index.m3u8
遗落战境-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221108/277075290/index.m3u8
精灵旅社-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221027/277042927/index.m3u8
长大成人2,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221011/277015455/index.m3u8
菲利普船长-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20221009/277008195/index.m3u8
鲁邦三世VS名侦探柯南,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220922/276985438/index.m3u8
摩登年代,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220803/276775207/index.m3u8
神秘仙境,http://hwottcdn1.ln.chinamobile.com/34/16/20220728/276731341/index.m3u8
青春残爱物语,http://hwottcdn1.ln.chinamobile.com/34/16/20220727/276723973/index.m3u8
星际迷航：暗黑无界,http://hwottcdn1.ln.chinamobile.com/50/16/20220721/276682656/index.m3u8
屏风美人,http://hwottcdn1.ln.chinamobile.com/34/16/20220719/276673748/index.m3u8
星际迷航2：暗黑无界-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220714/276654459/index.m3u8
为奴十二年,http://hwottcdn1.ln.chinamobile.com/34/16/20220713/276649058/index.m3u8
精灵旅社,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220701/276593082/index.m3u8
南泥湾,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220506/276381856/index.m3u8
等风来,http://hwottcdn1.ln.chinamobile.com/88888891/16/20240904/280002751/index.m3u8
家园防线,http://hwottcdn1.ln.chinamobile.com/88888891/16/20220617/276545285/index.m3u8
一件小事,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220225/276195773/index.m3u8
啊朋友还钱,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220217/276174821/index.m3u8
环太平洋-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220211/276158834/index.m3u8
环太平洋,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220125/276087228/index.m3u8
金刚狼2-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20211223/275963695/index.m3u8
金刚狼2,http://hwottcdn1.ln.chinamobile.com/88888892/16/20211223/275960948/index.m3u8
劳动日,http://hwottcdn1.ln.chinamobile.com/50/16/20211210/275898497/index.m3u8
时空恋旅人,http://hwottcdn1.ln.chinamobile.com/88888892/16/20211119/275803138/index.m3u8
悲惨世界,http://hwottcdn1.ln.chinamobile.com/88888892/16/20211110/275747150/index.m3u8
虎胆龙威5-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20211028/275640309/index.m3u8
风暴,http://hwottcdn1.ln.chinamobile.com/88888892/16/20210729/275331509/index.m3u8
行李认领,http://hwottcdn1.ln.chinamobile.com/88888892/16/20210723/275316785/index.m3u8
速度与激情6-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20201119/274191578/index.m3u8
愤怒的小孩,http://hwottcdn1.ln.chinamobile.com/34/16/20241115/280424496/index.m3u8
彗星来的那一夜,http://hwottcdn1.ln.chinamobile.com/34/16/20250315/281068493/index.m3u8
雷锋的微笑,http://hwottcdn1.ln.chinamobile.com/34/16/20241118/280430489/index.m3u8
毛泽东与齐白石,http://hwottcdn1.ln.chinamobile.com/34/16/20241120/280451490/index.m3u8
斯大林格勒,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220421/276343723/index.m3u8
了不起的盖茨比,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220422/276344098/index.m3u8
逆转王牌,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220425/276352769/index.m3u8
了不起的盖茨比-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220422/276344101/index.m3u8
怪兽大学-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20260403/283477900/index.m3u8
冰雪奇缘-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20240822/279904221/index.m3u8
怪兽大学,http://hwottcdn1.ln.chinamobile.com/88888892/16/20260403/283477897/index.m3u8
魔境仙踪,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250716/281849146/index.m3u8
神偷奶爸2-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20210824/275398542/index.m3u8
美丽替身,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220425/276355657/index.m3u8
突围,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220425/276354507/index.m3u8
逃脱,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220425/276352691/index.m3u8
斯大林格勒,http://hwottcdn1.ln.chinamobile.com/88888892/16/20220421/276343723/index.m3u8
冰川时代4,http://hwottcdn1.ln.chinamobile.com/36/16/20260717/284058402/index.m3u8
好景在望,http://hwottcdn1.ln.chinamobile.com/11/16/20260710/284024124/index.m3u8
希区柯克,http://hwottcdn1.ln.chinamobile.com/36/16/20260703/283973939/index.m3u8
林肯,http://hwottcdn1.ln.chinamobile.com/36/16/20260623/283914491/index.m3u8
灵魂战车2：复仇时刻,http://hwottcdn1.ln.chinamobile.com/11/16/20260612/283872084/index.m3u8
白色严冬,http://hwottcdn1.ln.chinamobile.com/11/16/20260615/283879604/index.m3u8
热爱岛,http://hwottcdn1.ln.chinamobile.com/11/16/20260511/283663570/index.m3u8
南风中的微笑,http://hwottcdn1.ln.chinamobile.com/11/16/20260415/283531524/index.m3u8
做只海鸥也挺好,http://hwottcdn1.ln.chinamobile.com/50/16/20260330/283434518/index.m3u8
坠楼迷案,http://hwottcdn1.ln.chinamobile.com/50/16/20260330/283439505/index.m3u8
血色宣言,http://hwottcdn1.ln.chinamobile.com/50/16/20260330/283439517/index.m3u8
咱村的消防队,http://hwottcdn1.ln.chinamobile.com/50/16/20260330/283439514/index.m3u8
父子神探之燕子窠谜案,http://hwottcdn1.ln.chinamobile.com/50/16/20260330/283439511/index.m3u8
应许之地(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260324/283403860/index.m3u8
迫降航班(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260324/283398206/index.m3u8
禁运品-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260324/283403338/index.m3u8
禁运品(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260323/283402783/index.m3u8
无敌破坏王-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260323/283402741/index.m3u8
无敌破坏王(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260323/283402410/index.m3u8
雨果(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260323/283396724/index.m3u8
雨果-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260323/283396733/index.m3u8
爱哭小姐泰语版,http://hwottcdn1.ln.chinamobile.com/11/16/20260323/283401040/index.m3u8
爱哭小姐普通话版,http://hwottcdn1.ln.chinamobile.com/11/16/20260630/283958487/index.m3u8
邋遢大王奇遇记电影版(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260319/283374795/index.m3u8
致命急件,http://hwottcdn1.ln.chinamobile.com/11/16/20260302/283262832/index.m3u8
黑夜传说4：觉醒,http://hwottcdn1.ln.chinamobile.com/11/16/20260302/283263160/index.m3u8
酒醒时分(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20260129/283089649/index.m3u8
乌云背后的幸福线（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251230/282890348/index.m3u8
暮光之城4：破晓（下）（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251230/282894393/index.m3u8
壁花少年（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251230/282894387/index.m3u8
全面回忆-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20251224/282849027/index.m3u8
曲线难题(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20251224/282847947/index.m3u8
黑暗阴影(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20251224/282842816/index.m3u8
警戒十三区（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251218/282808543/index.m3u8
船说（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251218/282808011/index.m3u8
大追捕（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251217/282799932/index.m3u8
做次有钱人（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251214/282779121/index.m3u8
皇家风流史,http://hwottcdn1.ln.chinamobile.com/11/16/20251211/282767164/index.m3u8
柳如是（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251209/282729742/index.m3u8
浮城谜事（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251209/282729739/index.m3u8
超时空救兵（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251127/282648285/index.m3u8
擒爱记（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251126/282641739/index.m3u8
危险关系（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251124/282625109/index.m3u8
笔仙惊魂（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251113/282577063/index.m3u8
渡江！渡江！（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251113/282577081/index.m3u8
汉密尔顿：国家利益（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251112/282570100/index.m3u8
万箭穿心（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251111/282560085/index.m3u8
毒战（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251102/282506530/index.m3u8
杀机四伏（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251021/282411579/index.m3u8
月光恋（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251021/282407927/index.m3u8
宅门里的女人们（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20251021/282407954/index.m3u8
超凡蜘蛛侠(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250925/282268398/index.m3u8
火影忍者：忍者之路,http://hwottcdn1.ln.chinamobile.com/34/16/20250922/282244757/index.m3u8
火影忍者：忍者之路,http://hwottcdn1.ln.chinamobile.com/34/16/20250922/282244733/index.m3u8
超凡蜘蛛侠-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250905/282158691/index.m3u8
海啸：重回原貌(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250813/282035685/index.m3u8
寒战（普通话）,http://hwottcdn1.ln.chinamobile.com/50/16/20250805/281978556/index.m3u8
觉里曼姆,http://hwottcdn1.ln.chinamobile.com/50/16/20250728/281922681/index.m3u8
平壤之约,http://hwottcdn1.ln.chinamobile.com/50/16/20250728/281922657/index.m3u8
一号化妆间,http://hwottcdn1.ln.chinamobile.com/34/16/20250724/281901657/index.m3u8
加油啊，李先生,http://hwottcdn1.ln.chinamobile.com/34/16/20250619/281678010/index.m3u8
飓风营救2 4K,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250718/281859660/index.m3u8
飓风营救2-普通话 4K,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250718/281862058/index.m3u8
飓风营救2-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250716/281844344/index.m3u8
飓风营救2(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250716/281847618/index.m3u8
飓风营救2,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250716/281842169/index.m3u8
飓风营救2-普通话,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250716/281842178/index.m3u8
地心历险记2(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250710/281803751/index.m3u8
地心历险记2-普通话(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/88888892/16/20250710/281803748/index.m3u8
租赁猫(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250627/281722703/index.m3u8
三角地(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250627/281726043/index.m3u8
三角地(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250627/281726043/index.m3u8
功夫小蝇（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250625/281715082/index.m3u8
民国警花（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250624/281705178/index.m3u8
浴火之恋（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250624/281701784/index.m3u8
琴瑟情未了（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250624/281708023/index.m3u8
魔术缉凶（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250624/281705169/index.m3u8
一诺今生（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250624/281705163/index.m3u8
喋血情路（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250624/281705127/index.m3u8
代号杰罗尼莫（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250626/281719755/index.m3u8
绿色星球（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250622/281695665/index.m3u8
活在当下（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281689136/index.m3u8
画像（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281689130/index.m3u8
休夫记（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281692611/index.m3u8
姐妹无常（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281695333/index.m3u8
燃情四季（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281689118/index.m3u8
拳风恋影（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281695324/index.m3u8
三嫁李郎（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281695255/index.m3u8
租妻成婚（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281689076/index.m3u8
预言魔咒（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281689070/index.m3u8
甜蜜谎言（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281689103/index.m3u8
美人三嫁（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281695312/index.m3u8
烽火姻缘（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281695261/index.m3u8
血色牌坊（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281689040/index.m3u8
宅门里的丫环们（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281695252/index.m3u8
战地演出队（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281692524/index.m3u8
对局（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281692527/index.m3u8
后庭花（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281689028/index.m3u8
孤堡疑云（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281692503/index.m3u8
深宅大院（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281695231/index.m3u8
镜中人（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250621/281695150/index.m3u8
天堂在人间 4K,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250620/281694118/index.m3u8
对手（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250620/281687023/index.m3u8
龙城生死恋（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250620/281687020/index.m3u8
营救徐九（4K至臻）,http://hwottcdn1.ln.chinamobile.com/34/16/20250620/281680574/index.m3u8
天堂在人间,http://hwottcdn1.ln.chinamobile.com/88888892/16/20250618/281673955/index.m3u8
哆啦A梦：大雄与奇迹之岛·动物历险记（普通话）(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250616/281654073/index.m3u8
迫降航班(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20260612/283862894/index.m3u8
迫降航班(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20260612/283862894/index.m3u8
侠探杰克(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250614/281647828/index.m3u8
侠探杰克（普通话）(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250614/281645019/index.m3u8
蜡笔小新：我和我的宇宙公主（普通话）(4K至臻MAX),http://hwottcdn1.ln.chinamobile.com/50/16/20250614/281645031/index.m3u8
